Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2018-11-15 00:00:00+08:00,8.508731646291247,8.580167012655084,8.453170385255433,8.548418045043945,16580059,0.0,0.0
2018-11-16 00:00:00+08:00,8.548418044849875,8.61191598007071,8.500794214956699,8.540480613708496,21394417,0.0,0.0
2018-11-19 00:00:00+08:00,8.619853019429971,8.651601988385409,8.548418406996586,8.635727882385254,21384793,0.0,0.0
2018-11-20 00:00:00+08:00,8.627790284048618,8.643665146696886,8.453170579693246,8.484919548034668,21883780,0.0,0.0
2018-11-21 00:00:00+08:00,8.421420857913384,8.508731080757252,8.421420857913384,8.46110725402832,16027458,0.0,0.0
2018-11-22 00:00:00+08:00,8.516668913085365,8.516668913085365,8.38967303380417,8.445234298706055,14008305,0.0,0.0
2018-11-23 00:00:00+08:00,8.41348496697243,8.461108041176756,8.334112167358398,8.334112167358398,14715010,0.0,0.0
2018-11-26 00:00:00+08:00,8.461108041176756,8.461108041176756,8.278551661801647,8.334112167358398,14377396,0.0,0.0
2018-11-27 00:00:00+08:00,8.334112167375391,8.42142164138691,8.294425767568296,8.32617473602295,15084666,0.0,0.0
2018-11-28 00:00:00+08:00,8.381736557559176,8.429359634939845,8.33411272322334,8.397610664367676,18339621,0.0,0.0
2018-11-29 00:00:00+08:00,8.445234299064804,8.532543776835547,8.365861496033112,8.437296867370605,20685685,0.0,0.0
2018-11-30 00:00:00+08:00,8.453169631384185,8.53254242181095,8.429358097038167,8.50079345703125,28572651,0.0,0.0
2018-12-03 00:00:00+08:00,8.723036767237726,8.770660595924385,8.603978330953693,8.746849060058594,43049070,0.0,0.0
2018-12-04 00:00:00+08:00,8.730973809934085,8.794471740722656,8.707162275127132,8.794471740722656,20811293,0.0,0.0
2018-12-05 00:00:00+08:00,8.723036766448123,8.810346992873251,8.699225230584489,8.730974197387695,25491217,0.0,0.0
2018-12-06 00:00:00+08:00,8.58810385491686,8.675414085272536,8.58810385491686,8.651601791381836,23597997,0.0,0.0
2018-12-07 00:00:00+08:00,8.683350957198,8.754786326585341,8.635727882243193,8.643665313720703,10580550,0.0,0.0
2018-12-10 00:00:00+08:00,8.548418603332946,8.651602187091646,8.548418603332946,8.596041679382324,15927563,0.0,0.0
2018-12-11 00:00:00+08:00,8.603979711415423,8.65160279078787,8.48492049907391,8.508732795715332,17234222,0.0,0.0
2018-12-12 00:00:00+08:00,8.643664947090235,8.643664947090235,8.492856783234737,8.516668319702148,12448791,0.0,0.0
2018-12-13 00:00:00+08:00,8.540481368633465,8.619853416197953,8.516669073104472,8.572230339050293,19792340,0.0,0.0
2018-12-14 00:00:00+08:00,8.524605381053865,8.572229208877909,8.40554694692635,8.42935848236084,24163831,0.0,0.0
2018-12-17 00:00:00+08:00,8.453169248926482,8.556353569030762,8.4293577156578,8.556353569030762,19746228,0.0,0.0
2018-12-18 00:00:00+08:00,8.47698250622867,8.588103512129518,8.36586074337274,8.38967227935791,19451677,0.0,0.0
2018-12-19 00:00:00+08:00,8.405547337899366,8.453170410983471,8.365860939025879,8.365860939025879,13603633,0.0,0.0
2018-12-20 00:00:00+08:00,8.357922958002746,8.405546784908838,8.024558440525253,8.135680198669434,30069914,0.0,0.0
2018-12-21 00:00:00+08:00,8.119806124109406,8.127743555521986,7.937249743350797,7.992810249328613,20885862,0.0,0.0
2018-12-24 00:00:00+08:00,7.921375674203362,7.9689995104953635,7.826128758574557,7.865815162658691,22779882,0.0,0.0
2018-12-25 00:00:00+08:00,7.754693787242622,7.826128403002268,7.619760473660241,7.770567893981934,34810397,0.0,0.0
2018-12-26 00:00:00+08:00,7.78644287886771,7.8420033887528104,7.651509563185174,7.675321102142334,20569202,0.0,0.0
