Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2018-11-16 00:00:00+08:00,46.96466414952878,47.315975622137515,46.60410921589804,46.86296844482422,19654868,0.0,0.0
2018-11-19 00:00:00+08:00,47.00164331107309,48.055574163281584,46.77976146112229,47.78746795654297,24718444,0.0,0.0
2018-11-20 00:00:00+08:00,47.59332419886225,47.61181464717104,46.779762106737685,46.78900909423828,18098637,0.0,0.0
2018-11-21 00:00:00+08:00,46.23430477507951,47.55634181081135,46.13261260260901,47.26974868774414,18284843,0.0,0.0
2018-11-22 00:00:00+08:00,47.42691295180846,47.59332345730226,46.557883054990455,47.14031982421875,12411632,0.0,0.0
2018-11-23 00:00:00+08:00,47.1310735193109,47.33446492379114,46.22506271333267,46.243553161621094,13797926,0.0,0.0
2018-11-26 00:00:00+08:00,46.5948623303487,46.81674064549472,46.22506043618234,46.308265686035156,9509880,0.0,0.0
2018-11-27 00:00:00+08:00,46.567127176088825,46.567127176088825,45.79979296915575,46.021671295166016,10074605,0.0,0.0
2018-11-28 00:00:00+08:00,46.19732942521933,46.80750012016939,45.91073276293504,46.44694519042969,13733770,0.0,0.0
2018-11-29 00:00:00+08:00,47.26975216679253,47.59332620913255,46.59486664513151,46.62260055541992,24341460,0.0,0.0
2018-11-30 00:00:00+08:00,46.872210369665446,48.43461608886719,46.68730942896479,48.43461608886719,39886604,0.0,0.0
2018-12-03 00:00:00+08:00,49.98778672189941,51.032474214173796,49.3683725224851,50.93077850341797,46020824,0.0,0.0
2018-12-04 00:00:00+08:00,50.847570183660146,51.22661556577973,50.30211428971318,50.80134582519531,21503516,0.0,0.0
2018-12-05 00:00:00+08:00,50.09872032188998,51.41151390074006,49.87684200191315,50.76436233520508,28071491,0.0,0.0
2018-12-06 00:00:00+08:00,49.96929126957493,50.34833663655006,48.748949916060255,48.998565673828125,29960836,0.0,0.0
2018-12-07 00:00:00+08:00,49.47006099925091,49.617981060167125,48.81366594935347,49.183467864990234,14689412,0.0,0.0
2018-12-10 00:00:00+08:00,48.52707044431462,49.137241106620834,47.97236759795935,48.379150390625,15876096,0.0,0.0
2018-12-11 00:00:00+08:00,48.39763284507376,48.98931653192059,48.18499800793634,48.832149505615234,11012014,0.0,0.0
2018-12-12 00:00:00+08:00,49.09101639392268,49.285164342362755,48.711971011452036,49.155731201171875,12163417,0.0,0.0
